row_number	total_rows	total_tokens	HARM_CATEGORY_SEXUALLY_EXPLICIT	HARM_CATEGORY_HATE_SPEECH	HARM_CATEGORY_HARASSMENT	HARM_CATEGORY_DANGEROUS_CONTENT
2555	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2556	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2557	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2558	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2559	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2560	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2561	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2562	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2563	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2529	3992	132	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2530	3992	187	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2531	3992	145	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2532	3992	229	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2533	3992	146	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2534	3992	186	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2535	3992	270	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2536	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2537	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2538	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2539	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2540	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2541	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2542	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2543	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2544	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2545	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2546	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2547	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2548	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2549	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2550	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2551	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2552	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2553	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2554	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2555	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2556	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2557	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2558	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2559	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2560	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2561	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2562	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2563	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2564	3992	132	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2565	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2566	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2567	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2568	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2569	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2570	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2571	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2572	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2573	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2574	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2575	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2576	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2577	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2578	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2579	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2580	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2581	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2582	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2583	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2584	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2585	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2586	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2587	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2588	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2589	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2590	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2591	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2592	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2593	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2594	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2595	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2596	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2597	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2598	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2599	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2600	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2601	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2602	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2603	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2604	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2605	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2606	3992	105	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2607	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2608	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2609	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2610	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2611	3992	77	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2612	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2613	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2614	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2615	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2616	3992	189	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2617	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2618	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2619	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2620	3992	103	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2621	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2622	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2623	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2624	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2625	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2626	3992	103	NEGLIGIBLE	LOW	NEGLIGIBLE	LOW
2627	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2628	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2629	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2630	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2631	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2632	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2633	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2634	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2635	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2636	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2637	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2638	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2639	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2640	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2641	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2642	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2643	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2644	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2645	3992	103	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2646	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2647	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2648	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2649	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2650	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2651	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2652	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2653	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2654	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2655	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2656	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2657	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2658	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2659	3992	103	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2660	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2661	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2662	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2663	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2664	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2665	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2666	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2667	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2668	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2669	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2670	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2671	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2672	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2673	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2674	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2675	3992	401	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2676	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2677	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2678	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2679	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2680	3992	393	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2681	3992	144	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2682	3992	120	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2683	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2684	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2685	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2686	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2687	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2688	3992	140	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2689	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2690	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2691	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2692	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2693	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2694	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2695	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2696	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2697	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2698	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2699	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2700	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2701	3992	160	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2702	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2703	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2704	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2705	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2706	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2707	3992	153	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2708	3992	158	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2709	3992	163	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2710	3992	209	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2711	3992	190	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2712	3992	264	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2713	3992	178	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2714	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2715	3992	144	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2716	3992	286	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2717	3992	267	NEGLIGIBLE	LOW	NEGLIGIBLE	NEGLIGIBLE
2718	3992	153	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2719	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2720	3992	365	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2721	3992	153	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2722	3992	181	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2723	3992	197	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2724	3992	221	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2725	3992	214	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2726	3992	323	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2727	3992	384	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2728	3992	218	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2729	3992	121	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2730	3992	121	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2731	3992	120	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2732	3992	120	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2733	3992	136	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2734	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2735	3992	127	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2736	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2737	3992	121	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2738	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2739	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2740	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2741	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2742	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2743	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2744	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2745	3992	237	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2746	3992	139	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2747	3992	112	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2748	3992	192	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2749	3992	194	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2750	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2751	3992	120	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2752	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2753	3992	117	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2754	3992	418	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2755	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2756	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2757	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2758	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2759	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2760	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2761	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2762	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2763	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2764	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2765	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2766	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2767	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2768	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2769	3992	105	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2770	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2771	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2772	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2773	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2774	3992	105	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2775	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2776	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2777	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2778	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2779	3992	154	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2780	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2781	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2782	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2783	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2784	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2785	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2786	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2787	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2788	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2789	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2790	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2791	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2792	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2793	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2794	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2795	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2796	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2797	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2798	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2799	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2800	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2782	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2783	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2784	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2785	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2786	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2787	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2788	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2789	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2790	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2791	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2792	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2793	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2794	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2795	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
