URL,Description,Vector
https://nvd.nist.gov/vuln/detail/CVE-2024-21344,Windows Network Address Translation (NAT) Denial of Service Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21345,Windows Kernel Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21346,Win32k Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21347,Microsoft ODBC Driver Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21348,Internet Connection Sharing (ICS) Denial of Service Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21349,Microsoft ActiveX Data Objects Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21350,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21351,Windows SmartScreen Security Feature Bypass Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:L
https://nvd.nist.gov/vuln/detail/CVE-2024-21352,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21353,Microsoft WDAC ODBC Driver Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21354,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21355,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21356,Windows Lightweight Directory Access Protocol (LDAP) Denial of Service Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21357,Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21358,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21359,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21360,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21361,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21362,Windows Kernel Security Feature Bypass Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21363,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21364,Microsoft Azure Site Recovery Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21365,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21366,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21367,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21368,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21369,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21370,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21371,Windows Kernel Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21372,Windows OLE Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21373,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21374,Microsoft Teams for Android Information Disclosure Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21375,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21376,Microsoft Azure Kubernetes Service Confidential Container Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21377,Windows DNS Information Disclosure Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21378,Microsoft Outlook Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21379,Microsoft Word Remote Code Execution Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21380,Microsoft Dynamics Business Central/NAV Information Disclosure Vulnerability,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21381,Microsoft Azure Active Directory B2C Spoofing Vulnerability,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21382,Microsoft Edge for Android Information Disclosure Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21383,Microsoft Edge (Chromium-based) Spoofing Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21384,Microsoft Office OneNote Remote Code Execution Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21385,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21386,.NET Denial of Service Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21387,Microsoft Edge for Android Spoofing Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21388,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:L
https://nvd.nist.gov/vuln/detail/CVE-2024-21389,Microsoft Dynamics 365 (on-premises) Cross-site Scripting Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21390,Microsoft Authenticator Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21391,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21392,.NET and Visual Studio Denial of Service Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21393,Microsoft Dynamics 365 (on-premises) Cross-site Scripting Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21394,Dynamics 365 Field Service Spoofing Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21395,Microsoft Dynamics 365 (on-premises) Cross-site Scripting Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21396,Dynamics 365 Sales Spoofing Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21397,Microsoft Azure File Sync Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:L
https://nvd.nist.gov/vuln/detail/CVE-2024-21398,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21399,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21400,Microsoft Azure Kubernetes Service Confidential Container Elevation of Privilege Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21401,Microsoft Entra Jira Single-Sign-On Plugin Elevation of Privilege Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21402,Microsoft Outlook Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21403,Microsoft Azure Kubernetes Service Confidential Container Elevation of Privilege Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21404,.NET Denial of Service Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21405,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21406,Windows Printing Service Spoofing Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21407,Windows Hyper-V Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21408,Windows Hyper-V Denial of Service Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21409,".NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability",CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21410,Microsoft Exchange Server Elevation of Privilege Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21411,Skype for Consumer Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21412,Internet Shortcut Files Security Feature Bypass Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21413,Microsoft Outlook Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21414,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21415,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21416,Windows TCP/IP Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21417,Windows Text Services Framework Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21418,Software for Open Networking in the Cloud (SONiC) Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21419,Microsoft Dynamics 365 (on-premises) Cross-site Scripting Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21420,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21421,Azure SDK Spoofing Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21422,No description found,No vector found
https://nvd.nist.gov/vuln/detail/CVE-2024-21423,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21424,Azure Compute Gallery Elevation of Privilege Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21425,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21426,Microsoft SharePoint Server Remote Code Execution Vulnerability,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21427,Windows Kerberos Security Feature Bypass Vulnerability,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21428,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21429,Windows USB Hub Driver Remote Code Execution Vulnerability,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21430,Windows USB Attached SCSI (UAS) Protocol Remote Code Execution Vulnerability,CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N
https://nvd.nist.gov/vuln/detail/CVE-2024-21431,Hypervisor-Protected Code Integrity (HVCI) Security Feature Bypass Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21432,Windows Update Stack Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21433,Windows Print Spooler Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21434,Microsoft Windows SCSI Class System File Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21435,Windows OLE Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21436,Windows Installer Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21437,Windows Graphics Component Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21438,Microsoft AllJoyn API Denial of Service Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21439,Windows Telephony Server Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21440,Microsoft ODBC Driver Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21441,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21442,Windows USB Print Driver Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21443,Windows Kernel Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21444,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21445,Windows USB Print Driver Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
https://nvd.nist.gov/vuln/detail/CVE-2024-21446,NTFS Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
